Name;ERn_train_1;ERn_train_2;ERn_train_3;ERn_train_4;ERn_train_5;ERn_train_6;ERn_train_7;ERn_train_8;ERn_train_9;ERn_train_10;ERn_train_11;ERn_train_12;ERn_train_13;ERn_train_14;ERn_train_15;ERn_train_16;ERn_train_17;ERn_train_18;ERn_train_19;ERn_train_20;ERn_train_21;ERn_train_22;ERn_train_23;ERn_train_24;ERn_train_25;ERn_train_26;ERn_train_27;ERn_train_28;ERn_train_29;ERn_train_30;ERn_train_31;ERn_train_32;ERn_train_33;ERn_train_34;ERn_train_35;ERn_train_36;ERn_train_37;ERn_train_38;ERn_train_39;ERn_train_40;ERn_train_41;ERp_train_1;ERp_train_2;ERp_train_3;ERp_train_4;ERp_train_5;ERp_train_6;ERp_train_7;ERp_train_8;ERp_train_9;ERp_train_10;ERp_train_11;ERp_train_12;ERp_train_13;ERp_train_14;ERp_train_15;ERp_train_16;ERp_train_17;ERp_train_18;ERp_train_19;ERp_train_20;ERp_train_21;ERp_train_22;ERp_train_23;ERp_train_24;ERp_train_25;ERp_train_26;ERp_train_27;ERp_train_28;ERp_train_29;ERp_train_30;ERp_train_31;ERp_train_32;ERp_train_33;ERp_train_34;ERp_train_35;ERp_train_36;ERp_train_37;ERp_train_38;ERp_train_39;ERp_train_40;ERp_train_41;ERp_train_42;ERp_train_43;ERp_train_44;ERp_train_45;ERp_train_46;ERp_train_47;ERp_train_48;ERp_train_49;ERp_train_50;ERp_train_51;ERp_train_52;ERp_train_53;ERp_train_54;ERp_train_55;ERp_train_56;ERp_train_57;ERp_train_58;ERp_train_59;ERp_train_60;ERp_train_61;ERp_train_62;ERp_train_63;ERp_train_64;ERp_train_65;ERp_train_66;ERp_train_67;ERp_train_68;ERp_train_69;ERp_train_70;ERp_train_71;ERp_train_72;ERp_train_73;ERp_train_74;ERp_train_75;ERp_train_76;ERp_train_77;ERp_train_78;ERp_train_79;ERp_train_80;ERp_train_81;ERp_train_82;ERp_train_83;ERp_train_84;ERp_train_85;ERp_train_86;ERp_train_87;ERp_train_88;ERp_train_89;ERp_train_90;ERp_train_91;ERp_train_92;ERp_train_93;ERp_train_94;ERp_train_95;ERp_train_96;ERp_train_97;ERp_train_98;ERp_train_99;ERp_train_100;ERp_train_101;ERp_train_102;ERp_train_103;ERp_train_104;ERp_train_105;ERp_train_106;ERp_train_107;ERp_train_108;ERp_train_109;ERp_train_110;ERp_train_111;ERp_train_112;ERp_train_113;ERp_train_114;ERp_train_115;ERp_train_116;ERp_train_117;ERp_train_118;ERp_train_119;ERp_train_120;ERp_train_121;ERp_train_122;ERp_train_123;ERp_train_124;ERp_train_125;ERp_train_126;ERp_train_127;ERp_train_128;ERp_train_129;ERp_train_130;ERp_train_131;ERp_train_132;ERp_train_133;ERp_train_134;ERp_train_135;ERp_train_136;ERp_train_137;ERp_train_138;ERp_train_139;ERp_train_140;ERp_train_141;ERp_train_142;ERp_train_143;ERn_val_1;ERn_val_2;ERn_val_3;ERn_val_4;ERn_val_5;ERn_val_6;ERn_val_7;ERn_val_8;ERn_val_9;ERn_val_10;ERn_val_11;ERn_val_12;ERn_val_13;ERn_val_14;ERn_val_15;ERn_val_16;ERn_val_17;ERn_val_18;ERn_val_19;ERn_val_20;ERn_val_21;ERn_val_22;ERn_val_23;ERn_val_24;ERn_val_25;ERn_val_26;ERp_val_1;ERp_val_2;ERp_val_3;ERp_val_4;ERp_val_5;ERp_val_6;ERp_val_7;ERp_val_8;ERp_val_9;ERp_val_10;ERp_val_11;ERp_val_12;ERp_val_13;ERp_val_14;ERp_val_15;ERp_val_16;ERp_val_17;ERp_val_18;ERp_val_19;ERp_val_20;ERp_val_21;ERp_val_22;ERp_val_23;ERp_val_24;ERp_val_25;ERp_val_26;ERp_val_27;ERp_val_28;ERp_val_29;ERp_val_30;ERp_val_31;ERp_val_32;ERp_val_33;ERp_val_34;ERp_val_35;ERp_val_36;ERp_val_37;ERp_val_38;ERp_val_39;ERp_val_40;ERp_val_41;ERp_val_42;ERp_val_43;ERp_val_44;ERp_val_45;ERp_val_46;ERp_val_47;ERp_val_48;ERp_val_49;ERp_val_50;ERp_val_51;ERp_val_52;ERp_val_53;ERp_val_54;ERp_val_55;ERp_val_56;ERp_val_57;ERp_val_58;ERp_val_59;ERp_val_60;ERp_val_61
Label;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
1-hexadecanol;11.11209894;11.65843731;10.39012716;12.16019306;10.18520617;10.56528042;10.40953658;11.01578938;12.71913025;12.41937449;10.77943927;9.99363055;10.34240117;10.48721312;10.8215079;11.93476003;10.8273124;10.98994725;9.937793977;11.3257714;10.23893574;10.06730438;11.54441356;10.99505671;11.80118823;10.58004703;10.03507271;10.19759701;11.72093412;11.42363326;11.38753282;10.91117632;12.05877672;11.86569856;10.66257435;10.74894027;9.914004173;11.76961035;11.48099985;10.6572656;10.8358674;11.3508267;10.91522541;10.69086713;10.29044465;10.60413993;9.109607953;11.04890832;7.781118472;9.95961834;10.77002203;10.89131494;11.23607573;11.35079844;11.71041828;12.77597717;12.08792112;11.76726683;9.359093696;11.11592039;9.997389982;11.26527078;10.16940235;10.32856369;10.82840616;10.44444812;10.61816539;9.060501272;10.16769072;10.703331;10.62419578;10.54414034;11.14054458;10.22104826;11.42776392;10.89460487;10.37738786;10.94680681;10.69049239;10.12670957;10.56252474;10.14322765;8.576992695;10.31392741;10.1164578;11.05596218;10.76963528;10.9610726;10.95417738;11.95949298;10.90777631;10.86261526;9.744748528;9.31389788;9.729130515;9.989937848;10.19238044;10.10387684;11.13109455;10.67625102;11.92915355;11.82239335;11.58057536;11.15503429;11.25644737;12.51424725;10.9270132;11.60740714;11.37894775;11.31989119;10.37131327;11.47141428;11.33562682;12.20987676;11.0388523;10.75436332;10.45230526;11.24519282;9.746288556;10.11427812;11.64595382;11.24614456;10.82692217;11.12545455;12.54029065;12.46885317;11.74759621;11.23147771;12.1812751;11.3788223;11.08884226;12.29998394;10.89857533;10.99558457;11.98552816;10.58966429;12.0346829;12.07500994;10.89401421;11.79042912;11.33154254;10.79912843;11.38418009;10.56714539;10.39444765;10.22756881;11.36821095;10.1565089;10.06275859;11.47202462;11.03080557;10.09562803;10.10428615;10.74241861;10.19146808;10.50659192;10.51270014;10.83830441;11.35810714;10.94463832;11.97407661;10.89361888;11.02082801;10.33715324;10.97483767;11.61065287;10.79725014;10.95354014;11.11752622;11.06450143;11.29008031;11.69038281;12.28727741;11.57011028;12.14126162;9.244496459;11.27445252;11.26784609;9.4712551;11.08299492;9.953416646;11.29220587;11.4992157;11.31325469;10.21487768;10.23068866;9.784282282;10.78223918;10.41279691;9.781459344;9.71704353;9.977566231;10.96645766;11.08627053;11.49787603;10.33734929;10.66627707;10.39863401;10.8218615;9.544569843;9.945378782;10.90140863;10.19186409;10.52663725;10.68625122;10.2830162;10.22776606;9.718929247;10.76855698;9.533310038;11.25634268;10.9389065;11.35576504;11.22751873;12.12736444;10.67956318;10.39431414;11.12062466;10.93624653;10.21617031;10.46200333;10.41546354;10.75379809;11.15237428;10.09359583;9.828477557;10.58762907;11.55984636;10.57245621;10.94863005;10.74997333;11.0754168;10.12774542;11.11570392;10.48273067;12.04586259;10.01151732;10.45601672;9.986011093;10.2496632;10.22172409;10.5954715;10.40185533;10.66402747;11.0144156;10.63760697;10.03739258;10.66833034;11.71460394;10.7131632;10.81217641;11.45128069;11.3535661;11.49532349;11.66241595;10.94885492;10.9994537;10.02423004;10.93470709;11.27824976;10.25910963;11.26828583;10.31454009;11.12603894;10.85237045;10.64490428;10.93955111;10.82491704;9.796652329;10.85344082;11.56141442
1-monostearin;9.907074711;10.59836921;9.326581342;10.91813674;9.069103866;8.540112197;10.07460783;9.528221973;11.21518349;10.27545159;9.329558443;9.411617342;9.379292551;9.367484761;9.268695925;10.30274896;9.381095602;10.3795819;9.578917522;10.42655182;9.434233393;9.977954748;10.22554202;9.384109641;10.13127777;9.517863598;10.03776515;9.657174191;10.0316031;9.578809604;10.74898669;9.308358455;10.2128927;10.01611541;9.017036407;9.734307638;9.327404107;10.21960348;9.971555023;9.777025232;9.503529849;10.28981571;9.619769525;9.868732628;9.94029668;10.15551983;10.86172534;10.74740884;9.492277765;10.05521823;9.352416083;9.759168163;9.623933722;9.46941978;10.12329605;10.51807509;10.45254699;9.941125111;9.655791676;10.57943497;9.378508999;10.83109463;9.806564241;9.515782318;9.732043387;9.009161933;9.484000149;9.869591246;8.942035289;9.777424301;8.973616244;9.37936995;10.39785541;9.823134943;10.16533684;9.824391257;9.777486348;10.22956587;9.506926183;9.469746516;10.01537964;9.631677238;10.24017279;10.04304692;10.02414893;10.69748099;10.34842641;9.353313091;9.784436007;9.381287842;11.49007619;10.20680906;9.649963561;9.790740664;9.372529842;9.509505931;9.652569972;10.75542742;9.739773124;9.947491699;9.980198897;10.13537958;10.31844096;10.15560329;10.21792722;9.561419146;9.668450293;9.448531492;9.700457002;9.946986796;9.862489531;10.9227359;11.52664486;11.3218166;9.270602777;9.988418655;9.590549574;10.08308733;9.375605031;9.39527907;9.849101239;9.542510554;9.843590204;10.23040907;10.99435909;10.17038405;9.318936941;9.383077758;10.71649024;10.70762221;9.651470322;10.46415936;9.020842726;9.484183214;9.985933018;10.10637617;10.48065226;9.745961117;9.135678821;9.784896246;9.773713515;9.927899216;9.952555895;8.499211713;8.934275238;9.246900285;10.34962953;9.005647627;9.849883231;9.826594598;10.19498659;10.14468691;8.90840845;9.723735967;9.0145279;11.15028237;9.762420191;9.314060136;9.600723786;9.337577217;9.973113851;9.189961794;10.04350947;9.557178268;11.27111222;10.82709421;9.542189808;9.455260457;9.941901108;10.00739244;10.34931951;10.24782779;9.496470337;10.14864651;10.39966784;8.721066193;11.01417222;10.38915239;9.864536182;9.501525633;9.818128944;9.74505811;10.14150004;9.862554988;9.620841595;9.669028624;9.627465881;10.16504301;10.17314447;9.925168415;10.27572203;9.985254765;10.57603329;10.66059639;10.78286884;9.935374897;10.51802254;9.814343316;10.12313515;10.13176438;10.02140462;9.517673942;9.787858721;10.00316033;9.769235275;9.865116782;9.353586494;10.484885;9.980149998;9.480170346;10.82575752;10.1413483;10.61027264;10.5495903;11.43768153;9.739698912;9.418184095;10.16323766;9.921755531;10.10641338;10.09740359;10.154557;10.55297908;9.977903847;9.522988623;9.648824298;10.03840078;10.66229999;9.940154494;9.905849732;9.556557184;10.21521349;9.443247246;10.06601123;9.833920208;10.92642736;9.529824089;10.05757839;9.507176944;9.625811689;8.913348064;10.09867303;9.61497705;10.10806484;10.58516424;9.706342779;9.621966891;9.951527178;14.3682875;9.708491756;9.980078202;10.14539433;10.09985685;10.58109838;10.75686898;10.39105817;10.44127618;9.488874522;10.52103127;11.93290674;9.858859345;10.83235826;9.923167523;10.81257242;9.741307929;9.404145027;10.69839456;9.832557099;9.408406337;10.84910351;10.55031446
1,2,4-benzenetriol;11.09342302;11.99339917;11.28183715;12.93451514;12.94905808;11.44819708;12.197364;11.48496191;14.79699416;14.42236173;10.75076364;10.89275869;11.21509685;10.96266035;11.81794757;12.37938742;11.69238282;13.19188162;11.92152225;12.58779824;11.13522185;11.7764649;12.11399537;12.95409697;13.61548609;11.92426117;12.43362209;13.30823168;12.30078973;11.85233392;11.32648568;11.35258923;10.11304377;10.15621371;14.10609958;13.63041956;13.14890921;14.06062072;13.92519362;11.38554246;10.89726795;12.51009217;11.12381203;12.85099373;12.43135796;12.60222358;12.63491818;11.84252203;11.5680623;12.4359751;10.78419437;10.70272302;10.83063401;14.26462403;14.56769213;15.01407544;14.66368006;11.99301639;11.59104042;11.00026297;11.29717743;12.22659259;11.1129689;11.37793278;11.35193093;11.38773891;11.48671453;12.18416827;12.18755375;12.59605915;12.04054338;11.69128922;12.45193808;11.98911406;12.01845208;11.84545287;11.20142391;11.79433078;11.8320686;11.23182208;11.7305673;11.38879974;11.57033606;11.43466172;12.34693043;12.70900363;11.20240806;12.69237263;13.00452479;12.43667165;12.25763011;12.0942334;12.44359118;12.51338296;12.63542885;12.53848138;12.62211034;13.30496552;14.1911568;13.80810798;12.38223966;12.74183421;12.86395631;12.04908188;11.89140328;11.4041249;11.87268845;11.49613103;11.82441615;11.70466781;10.81970466;12.289778;12.31532067;12.53268543;11.12735793;10.85653787;12.20846011;12.92918755;11.74355359;11.19854703;11.64228284;11.44168206;10.98635706;11.41285555;12.87297423;12.63885325;12.05146781;11.63157798;12.69044628;12.02497273;10.91811598;10.88004227;9.420394978;9.338551809;11.62907659;10.50495779;11.9529037;13.73298821;13.19239172;14.30707166;13.61337391;13.49550471;11.28061009;11.19090539;11.36934628;12.58642042;12.94391266;11.26601637;11.48078775;12.21769851;12.70109367;11.53932877;10.86214391;12.17869706;11.6444909;13.73745319;13.62099409;11.25804729;12.14226858;11.65312875;12.01394309;11.26956619;11.33495003;10.21399972;11.36829525;11.95508932;12.00338475;10.76081272;10.78360178;13.33463274;13.42298521;13.80854274;11.97940537;11.81142449;11.57611067;10.7662861;11.81588213;13.03114583;12.62216125;11.7959797;12.13345168;11.66281759;12.06366838;12.19074887;9.083992034;8.058975142;8.724279254;11.15170148;7.390242591;7.894342422;6.818229957;7.222127977;9.025836203;9.481408471;9.051409721;8.470002705;9.14970154;7.765155766;9.081190263;8.320261492;9.361166708;8.409117758;10.74733091;9.805757722;9.803501391;11.96793365;11.34426759;8.479517539;9.084408081;8.186211367;7.667981606;9.137615578;11.74929648;10.92713044;11.42496029;9.890870241;9.511206462;10.16072863;9.307366917;7.338342181;8.469628009;8.203679218;7.576869705;8.243093137;8.27699412;7.723020089;8.751343149;8.591469408;8.721910731;8.604780242;7.372540499;8.030788917;7.369910634;8.31521245;8.030149623;9.382106839;8.279076057;9.034858318;8.5224437;8.613236059;8.258545938;9.651022851;9.259119907;9.40203887;9.631350487;8.905590592;9.040881563;10.82474904;11.7589331;10.20943158;10.5381828;10.53506703;10.2342884;10.25031937;10.03888987;13.50977195;13.02543428;12.03282119;12.56631597;11.10813279;9.1091827;11.59254524;10.97639038;11.51452565;9.942355448;9.223464953;9.503403972;12.85127318;11.12974414;10.70294069;11.17917339
1,5-anhydroglucitol;14.24135545;12.29894183;13.56464976;15.01996149;13.84201547;12.95269738;14.02478455;14.95143675;13.7531136;13.47352213;13.38519075;13.34208096;14.23087019;14.10859537;14.22869786;12.62308203;13.87730379;15.03819633;14.48892355;13.78670058;14.45745715;14.58736424;13.32930163;13.32317538;13.61289797;14.53028366;14.08137109;14.44905972;12.99755178;14.66766221;12.85774848;12.85923459;14.32912868;13.77575644;13.23029697;12.70136877;13.24009967;13.57978876;14.42989832;14.59060662;14.4242831;13.57625621;13.95901799;13.20576139;10.807461;14.1402662;14.11891801;13.70193896;14.92259587;13.73921144;14.79257933;13.90225667;14.45729626;14.57766229;14.35042791;12.83013294;13.46223085;15.30757541;13.7145612;14.88607128;14.46633665;15.15307939;14.17782005;13.78405083;13.67967755;12.95913125;14.33408985;14.13230565;14.30772742;14.36436717;12.71082388;14.18806008;14.28949196;11.41423156;14.9061227;13.31730989;13.47860208;13.42812404;13.47083571;14.22653623;12.93763932;13.42373353;14.87221205;12.3279195;13.61431886;12.99137336;12.99950608;14.37140722;14.3156656;14.03079586;13.63249768;14.00318608;14.16247969;13.47642767;14.71165759;13.8727929;13.5949421;13.22896565;14.36058617;14.50567174;14.54717613;9.452768517;12.49867577;14.23729883;14.94659506;14.19200801;14.03180854;14.193644;14.39922014;14.80605606;14.59592311;14.6248067;14.0664652;12.16449922;14.16649513;15.11291462;13.60684307;13.92130321;13.25290351;14.21718458;14.12705315;14.24306871;14.1176877;14.77133235;13.36333288;14.21346804;14.02487783;13.17383931;13.65310629;13.7924839;14.21402264;13.8388931;14.63142538;14.51349441;15.30149177;14.40659007;14.47259663;14.68694757;13.8897882;13.74653914;14.05714362;14.0532154;14.09046884;13.87834249;14.0811955;13.77510114;13.58626387;13.22027416;11.61577301;13.73224961;13.8922746;14.47675176;12.78182211;12.81347072;13.77385631;13.37388663;14.19227998;14.48837835;14.94816966;14.54655762;12.34091786;14.75797304;14.56844587;13.21654255;14.40960434;14.68162863;14.3359061;14.13481999;14.09217905;14.75573915;13.72095848;14.02734308;14.5602506;13.68948554;14.51903182;10.81084328;14.54905448;14.15520034;14.25160842;14.15011906;13.31433713;13.68662696;14.81515287;13.64377198;13.86918823;14.8489689;13.96164245;15.2106439;13.36328269;14.0619576;14.42999978;14.32925066;14.04164304;14.05126408;15.38496976;14.39682179;13.82036936;12.81056035;13.57580533;13.98763438;14.28268741;14.96142243;13.95318797;14.23163998;13.47345404;14.41043553;10.6207728;14.4631729;14.17584059;14.86123687;14.95904368;14.40747302;13.98208295;14.17631285;13.95989122;14.30325329;14.06226308;14.5930252;14.55253065;14.82050373;15.474982;15.00179326;14.53149057;13.72341614;14.59567179;12.5404066;14.38975205;14.74156457;14.3464016;14.30926307;13.80784632;14.46403404;13.76591122;13.78776499;14.60620957;15.06743967;11.40763291;13.93080277;11.41713384;14.30935115;13.90972395;14.16224892;13.47242834;13.0534026;14.98494448;13.82320109;14.25284429;15.29900961;11.51120046;14.07245836;14.69627266;13.51758969;12.72391133;14.83713029;10.91103991;13.90405088;14.65483154;14.63239339;13.82719444;14.46446219;14.33091951;14.11171172;11.33555787;14.12815899;13.58609434;14.51734992;13.85582768;13.96271069;13.62464804;14.73646001;12.98566118
2-aminoadipic acid;11.21848389;10.54737286;10.04096909;8.797348521;10.7648468;9.31684832;10.0346345;10.71869506;8.234384801;9.53107731;9.887773401;9.357584999;9.599194249;9.910434145;10.53470803;9.050830582;10.31663962;9.035627501;9.149725928;8.270900948;9.86629404;10.15581343;8.98071221;8.162313006;7.864103638;9.546222154;11.91695428;11.67769569;10.46501912;8.696166554;9.721935369;10.95142391;9.779714024;9.342037518;9.496795875;9.076818198;10.01435793;10.34132299;9.508295521;9.762534229;9.829432313;10.47934144;10.07681455;10.41533943;9.057827556;11.63320967;10.9502417;11.2032608;11.06251876;9.396169734;10.03830749;9.632693417;10.26850809;11.20557464;11.33756059;10.20023975;8.893774016;10.99890604;10.37048645;10.43992282;11.10626561;10.71429462;10.10612452;12.26720596;11.38661136;11.8956305;9.606357781;9.374421144;10.06929747;9.707034973;11.06959729;10.90308678;10.36339594;11.06184967;9.799640656;8.693146724;9.096554789;10.523518;8.886674932;10.54948687;12.28507177;10.28756152;10.24532528;10.16734799;10.42201128;8.983022796;7.645172778;11.12866213;10.07258989;10.28096945;10.35221728;9.939536197;8.112043397;10.14851967;11.16260677;8.52972421;10.26730731;7.325166703;9.697337858;9.603605716;10.2517448;14.31292174;9.12983893;9.851484725;9.7530958;11.30900837;8.407710128;10.54167648;9.898954806;11.31511317;10.9538047;9.294704677;8.533466124;9.058083378;11.89095805;10.66343816;9.0742826;9.11394829;10.23043734;12.41155413;11.45984093;13.32937466;11.4738672;10.23994233;11.34413622;9.458681363;8.964852653;8.40110417;9.593395113;10.35373132;10.78304495;10.56853535;10.79029825;11.14986028;10.24734733;11.03743536;7.769681878;11.60446023;9.576734971;9.808265804;10.45493198;10.31431604;8.907828089;9.471904367;10.57676144;12.18963198;11.05253329;9.360078361;10.77810487;8.450396841;8.50389574;10.14777553;10.12594632;9.777061257;9.723307279;10.83364857;10.49325806;10.25135609;10.64207388;10.31513484;9.390076227;11.05957802;9.378515635;9.70108768;10.1235204;10.66948497;10.99336395;9.742248377;11.88600278;11.0867948;9.421469298;11.70371034;9.892823273;10.15838552;9.115678225;6.779434803;8.156420502;8.749652603;10.90106206;9.420806911;9.641562598;8.955093325;9.781324477;9.59038658;8.765773198;9.794559506;9.725434797;10.3183735;10.10644962;11.00078546;9.362347405;8.188269173;10.546215;9.801244187;9.459560835;9.860004809;9.55052518;9.190062325;11.2663131;9.2655556;9.823255789;9.704087067;10.17056557;11.43392085;9.651673286;9.410975265;9.392339979;9.94661086;8.838247494;9.180429015;10.02221019;10.91511933;10.79662942;10.79588591;10.66418022;10.58938867;12.30958076;12.33330193;10.34618617;10.58432142;11.59194147;11.96267112;9.873300316;11.26799848;11.22196256;10.40190305;10.80419503;10.5499445;10.97504356;11.67261984;10.80294872;10.4146318;11.80008096;9.567422082;9.902990601;10.4719251;10.32355573;10.09257382;10.64025538;11.43018234;8.892674496;11.21334115;9.203008028;11.17273005;10.59127305;8.885691034;10.34269067;9.234536283;8.34250906;8.810832108;10.26853268;9.766882705;10.19360821;12.85958336;9.877225198;10.31724232;10.72308606;12.3129531;9.994744672;10.01721025;10.21826215;10.07063235;11.44275693;10.10896543;9.424007232;10.52285337;11.75794431;10.74620506;9.671805567;10.9050186;10.17765556
2-hydroxybutanoic acid;13.90279054;14.43673528;14.12827129;15.12236128;14.63373107;12.98102864;14.11207859;14.96100599;14.32184764;14.40794676;14.44212407;13.72156338;15.15655779;14.46848534;14.82714826;14.38629929;14.3071987;14.64775782;13.94227337;14.14391668;14.71802477;14.14550027;14.52700192;14.39213206;14.6372997;14.97456704;14.32397182;14.26160552;14.41842976;15.0639453;13.93323259;13.81249597;13.57957808;13.68915679;14.52795491;16.00474586;13.96189051;14.0842151;14.2131703;14.7497611;13.76805334;13.77493647;15.11752288;13.97748226;14.45068236;14.18441351;14.13064874;14.71958723;14.52709767;14.45946423;14.6500792;14.59539263;13.89227431;15.12016498;14.52461664;14.11175481;14.48938376;14.39772256;14.51274481;14.43533802;14.33230509;14.40990531;14.43479945;14.98372012;13.87603598;14.64767247;14.60966899;14.48430109;14.54447478;14.58446463;15.55534762;14.66518313;14.05192655;14.5787053;14.03458014;13.92589346;13.7570144;14.71321747;14.32249399;14.48896703;14.03461909;14.55281239;14.27523006;13.5642981;14.75459059;14.69279484;13.77319982;14.22822976;14.60652951;14.24077909;13.86182959;14.44935436;14.03241722;14.94921191;14.1456542;14.09155684;14.2081616;14.24019633;13.90982719;14.97119991;14.79477662;14.59597807;13.99575353;14.23971585;14.92810496;14.18290351;13.84657245;14.12855028;14.66483309;14.74158815;14.70793885;14.52794667;14.94509702;14.08062324;14.34103441;14.98841866;14.22501404;13.42129971;14.31526535;13.68190164;14.36112435;15.09135507;14.26081265;14.45797316;14.95221951;14.57875781;13.19764477;14.60175111;14.31745322;14.7745979;14.60797422;14.22273798;13.1874362;14.18892408;15.03253343;14.53804506;13.87596438;13.82633453;13.84427479;15.19664939;14.50056376;13.93298418;15.06927734;14.49340349;14.95686875;14.93249268;14.47807264;13.52204584;14.55787186;14.41078499;14.72335988;14.54047489;13.99818011;14.49260061;14.20041228;13.77895305;14.61008531;14.83401908;14.88840195;15.08741893;14.96144966;15.10457175;14.50189015;13.8193717;14.66417968;14.67893886;13.66591687;14.14330943;13.4712621;14.58971549;14.73786598;14.61227403;14.09350567;14.23511614;15.67453705;12.26818199;13.95746946;13.90378373;14.00854071;14.07473778;13.55050271;14.48116214;14.24791589;12.80674048;13.88804181;14.14910867;13.55050178;13.71497506;12.94121566;13.80305726;14.07789206;14.16300914;13.93405586;13.68463233;15.16582963;13.85697923;13.71289158;13.30162198;14.26547296;13.42023513;14.14314012;13.94311208;12.83422949;13.59127033;13.53379724;13.26965982;13.97216917;13.3875344;14.24847148;13.57550283;14.08885547;14.19486381;14.18012824;13.91637848;13.91779395;13.55475454;14.54416096;13.12304326;13.8149886;13.81338271;14.10284211;15.25227088;14.59453157;13.70170889;14.8329039;12.64099418;13.66387505;14.58324007;14.17169881;14.46484249;14.58498747;15.27891944;15.07985073;13.79239921;13.57342136;14.66133048;15.2304007;14.17206441;14.11476959;13.77039619;13.43320802;14.49833243;13.999374;13.42135401;14.43488894;13.41041411;12.85782913;14.39768275;13.94036107;12.93666564;13.8985685;13.11826369;14.33350091;13.63508652;14.55778973;13.91507791;14.12190913;14.22429312;13.76407947;14.0939168;13.07036345;13.71600403;13.44828098;14.26918903;13.62532149;13.75513374;14.7806255;13.96965648;13.5230413;13.54229928;14.46360283
